model,iteration,direction,phase,start_s,end_s,duration_s,power_w
llama-dev49,5,sim,addnorm,2.093286402,2.093362796,0.000076393,140.0000
llama-dev49,5,sim,attention,2.093362796,2.105670762,0.012307966,700.0000
llama-dev49,5,sim,addnorm,2.105670762,2.105747152,0.000076391,140.0000
llama-dev49,5,sim,gate,2.105747152,2.105800560,0.000053408,280.0000
llama-dev49,5,sim,gate,2.105800560,2.105810916,0.000010355,280.0000
llama-dev49,5,sim,idle,2.105810916,2.110253427,0.004442511,84.0000
llama-dev49,5,sim,gate,2.110253427,2.112337919,0.002084493,280.0000
llama-dev49,5,sim,experts,2.112337919,2.119093488,0.006755568,700.0000
llama-dev49,5,sim,idle,2.119093488,2.123551586,0.004458098,84.0000
llama-dev49,5,sim,addnorm,2.123551586,2.123627979,0.000076393,140.0000
llama-dev49,5,sim,idle,2.123627979,2.215140865,0.091512885,84.0000
llama-dev49,5,sim,addnorm,2.215140865,2.215292342,0.000151477,140.0000
llama-dev49,5,sim,gate,2.215292342,2.215295762,0.000003421,280.0000
llama-dev49,5,sim,idle,2.215295762,2.219745208,0.004449445,84.0000
llama-dev49,5,sim,gate,2.219745208,2.219836702,0.000091494,280.0000
llama-dev49,5,sim,experts,2.219836702,2.224428581,0.004591878,700.0000
llama-dev49,5,sim,idle,2.224428581,2.229075196,0.004646615,84.0000
llama-dev49,5,sim,gate,2.229075196,2.229197266,0.000122070,280.0000
llama-dev49,5,sim,addnorm,2.229197266,2.229348733,0.000151467,140.0000
llama-dev49,5,sim,attention,2.229348733,2.253964665,0.024615932,700.0000
llama-dev49,5,sim,idle,2.253964665,2.272955791,0.018991126,84.0000
llama-dev49,5,sim,addnorm,2.272955791,2.273107269,0.000151477,140.0000
llama-dev49,5,sim,gate,2.273107269,2.273110689,0.000003421,280.0000
llama-dev49,5,sim,idle,2.273110689,2.277560135,0.004449445,84.0000
llama-dev49,5,sim,gate,2.277560135,2.277651629,0.000091494,280.0000
llama-dev49,5,sim,experts,2.277651629,2.282243508,0.004591878,700.0000
llama-dev49,5,sim,idle,2.282243508,2.286818305,0.004574797,84.0000
llama-dev49,5,sim,gate,2.286818305,2.286940375,0.000122070,280.0000
llama-dev49,5,sim,addnorm,2.286940375,2.287091842,0.000151467,140.0000
llama-dev49,5,sim,attention,2.287091842,2.311707774,0.024615932,700.0000
llama-dev49,5,sim,idle,2.311707774,2.341127155,0.029419381,84.0000
llama-dev49,5,sim,addnorm,2.341127155,2.341278632,0.000151477,140.0000
llama-dev49,5,sim,gate,2.341278632,2.341282053,0.000003421,280.0000
llama-dev49,5,sim,idle,2.341282053,2.345731498,0.004449445,84.0000
llama-dev49,5,sim,gate,2.345731498,2.345822992,0.000091494,280.0000
