iteration,round_id,layer,mb,info,ready_s,start_s,finish_s
9,23375226861376,3,0,GROUP_BY backward all2all,3.477286139,3.477286139,3.477937924
9,23375226848176,3,1,AGGREGATE forward all2all,3.484023096,3.484023096,3.484866602
9,23375226847696,3,1,AGGREGATE forward all2all,3.484042309,3.484042309,3.484885815
9,23375226848416,3,1,AGGREGATE backward all2all,3.529912436,3.529912436,3.531001702
9,23375226847936,3,1,AGGREGATE backward all2all,3.530008126,3.530008126,3.531201768
9,23375226871216,3,2,GROUP_BY forward all2all,3.530056126,3.530056126,3.531179578
9,23375226870736,3,2,GROUP_BY forward all2all,3.530075339,3.530075339,3.531275268
9,23375226849376,3,1,GROUP_BY backward all2all,3.536641903,3.536641903,3.537280357
9,23375226848896,3,1,GROUP_BY backward all2all,3.537971051,3.537971051,3.538621063
9,23375226858736,3,2,AGGREGATE forward all2all,3.544527155,3.544527155,3.545370661
9,23375226858256,3,2,AGGREGATE forward all2all,3.544727221,3.544727221,3.545570727
9,23375226858976,3,2,AGGREGATE backward all2all,3.578108529,3.578108529,3.578742178
9,23375226858496,3,2,AGGREGATE backward all2all,3.590693038,3.590693038,3.591926168
9,23375226865936,3,3,GROUP_BY forward all2all,3.590750014,3.590750014,3.591960180
9,23375226871456,3,2,GROUP_BY backward all2all,3.595226896,3.595226896,3.596225792
9,23375226866416,3,3,GROUP_BY forward all2all,3.595280496,3.595280496,3.596197904
9,23375226870976,3,2,GROUP_BY backward all2all,3.598695451,3.598695451,3.599347063
9,23375226867376,3,3,AGGREGATE forward all2all,3.605040701,3.605040701,3.605884206
9,23375226866896,3,3,AGGREGATE forward all2all,3.605451621,3.605451621,3.606295127
9,23375226867616,3,3,AGGREGATE backward all2all,3.638622075,3.638622075,3.639255724
9,23375226867136,3,3,AGGREGATE backward all2all,3.639032995,3.639032995,3.639666644
9,23375226866656,3,3,GROUP_BY backward all2all,3.643940908,3.643940908,3.644584718
9,23375226866176,3,3,GROUP_BY backward all2all,3.644351828,3.644351828,3.645002437
10,23375226861616,3,0,GROUP_BY forward all2all,3.857487443,3.857487443,3.858121092
10,23375226861136,3,0,GROUP_BY forward all2all,3.857487457,3.857487457,3.858121106
10,23375226864496,3,0,AGGREGATE forward all2all,3.866963889,3.866963889,3.867807395
10,23375226864016,3,0,AGGREGATE forward all2all,3.866963903,3.866963903,3.867807409
10,23375226864736,3,0,AGGREGATE backward all2all,3.888882499,3.888882499,3.890110545
10,23375226864256,3,0,AGGREGATE backward all2all,3.888884037,3.888884037,3.890129758
10,23375226849136,3,1,GROUP_BY forward all2all,3.888951236,3.888951236,3.890149642
10,23375226848656,3,1,GROUP_BY forward all2all,3.888951250,3.888951250,3.890151179
10,23375226861856,3,0,GROUP_BY backward all2all,3.896879828,3.896879828,3.897536429
10,23375226861376,3,0,GROUP_BY backward all2all,3.896899041,3.896899041,3.897550826
10,23375226848176,3,1,AGGREGATE forward all2all,3.903635998,3.903635998,3.904479504
10,23375226847696,3,1,AGGREGATE forward all2all,3.903655211,3.903655211,3.904498717
10,23375226848416,3,1,AGGREGATE backward all2all,3.949525338,3.949525338,3.950614604
10,23375226847936,3,1,AGGREGATE backward all2all,3.949621028,3.949621028,3.950814670
10,23375226871216,3,2,GROUP_BY forward all2all,3.949669028,3.949669028,3.950792481
10,23375226870736,3,2,GROUP_BY forward all2all,3.949688241,3.949688241,3.950888171
10,23375226849376,3,1,GROUP_BY backward all2all,3.956254805,3.956254805,3.956893259
